33208	3B9UM	B	N-terminal peptidyl-methionine acetylation
33208	3B9UN	E	regulation of proline transport
33208	3B9UP	S	actin-binding Rho activating protein
33208	3B9UQ	S	cilium-dependent cell motility
33208	3B9UR	T	biological adhesion
33208	3B9US	DO	nervous system development
33208	3B9UT	K	Transcription factor
33208	3B9UU	K	alternative mRNA splicing, via spliceosome
33208	3B9UV	A	DNA replication
33208	3B9UW	O	threonine-type endopeptidase activity
33208	3B9UX	T	Belongs to the PI3 PI4-kinase family
33208	3B9UY	K	homeobox protein
33208	3B9UZ	S	action potential propagation
33208	3B9V0	DT	neurotransmitter transport
33208	3B9V1	A	RNA secondary structure unwinding
33208	3B9V2	T	Leucine-rich repeats and transmembrane domains 1
33208	3B9V3	T	quaternary ammonium group binding
33208	3B9V4	S	nuclear receptor transcription coactivator activity
33208	3B9V5	T	Rho guanine nucleotide exchange factor
33208	3B9V6	A	Belongs to the DEAD box helicase family
33208	3B9V7	S	regulation of G-protein coupled receptor protein signaling pathway
33208	3B9V8	Q	Belongs to the short-chain dehydrogenases reductases (SDR) family
33208	3B9V9	I	zinc ion binding
33208	3B9VA	S	Receptor
33208	3B9VB	T	serotonin receptor activity
33208	3B9VC	B	histone demethylase activity (H4-K20 specific)
33208	3B9VD	JKL	Proline-rich coiled-coil
33208	3B9VE	S	Zinc finger protein 36, C3H1 type-like
33208	3B9VF	T	GTPase activator activity
33208	3B9VG	K	poly(A)-specific ribonuclease activity
33208	3B9VH	E	threonine aspartase 1
33208	3B9VI	O	Peptidyl-prolyl cis-trans isomerase
33208	3B9VJ	T	Lysophosphatidic acid receptor
33208	3B9VK	T	negative regulation of B cell receptor signaling pathway
33208	3B9VM	I	phytanoyl-CoA dioxygenase activity
33208	3B9VN	BK	NAD-dependent protein deacetylase sirtuin-6
33208	3B9VP	O	e3 ubiquitin-protein ligase
33208	3B9VQ	S	nucleic acid-templated transcription
33208	3B9VR	E	3-hydroxyanthranilate 3,4-dioxygenase activity
33208	3B9VS	Z	Calmin (calponin-like, transmembrane)
33208	3B9VT	K	histone-lysine N-methyltransferase activity
33208	3B9VU	I	Belongs to the histidine acid phosphatase family
33208	3B9VV	T	establishment or maintenance of cell polarity
33208	3B9VW	A	Heterogeneous nuclear ribonucleoprotein D-like
33208	3B9VX	G	polysaccharide biosynthetic process
33208	3B9VY	O	Rho-related BTB
33208	3B9VZ	C	methylcrotonoyl-CoA carboxylase activity
33208	3B9W0	E	homogentisate 1,2-dioxygenase activity
33208	3B9W1	PT	maintenance of animal organ identity
33208	3B9W2	U	cargo loading into COPII-coated vesicle
33208	3B9W3	S	zinc ion binding
33208	3B9W4	L	exonuclease activity
33208	3B9W5	S	tetracycline transmembrane transporter activity
33208	3B9W6	S	sialidase 3 (membrane sialidase)
33208	3B9W7	G	UDP-Gal betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2
33208	3B9W8	S	family member
33208	3B9W9	J	translation initiation factor activity
33208	3B9WA	U	Sugar (and other) transporter
33208	3B9WB	K	transcription coactivator binding
33208	3B9WC	T	salivary gland cavitation
33208	3B9WD	G	peptide-O-fucosyltransferase activity
33208	3B9WE	B	SWI SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member
33208	3B9WF	U	member RAS oncogene family
33208	3B9WG	T	protein serine/threonine phosphatase activity
33208	3B9WH	L	DNA replication initiation
33208	3B9WI	Z	Filamin C, gamma
33208	3B9WJ	C	stress-induced mitochondrial fusion
33208	3B9WK	O	tripeptidyl-peptidase activity
33208	3B9WM	G	transmembrane transport
33208	3B9WN	G	Reverse transcriptase (RNA-dependent DNA polymerase)
33208	3B9WP	K	RNA polymerase II transcription factor activity, glucocorticoid-activated sequence-specific DNA binding
33208	3B9WQ	S	EVE domain
33208	3B9WR	S	UPF0606 protein KIAA1549 homolog
33208	3B9WS	K	uterus development
33208	3B9WT	E	Pyridoxal-phosphate dependent enzyme
33208	3B9WU	S	ER to Golgi vesicle-mediated transport
33208	3B9WV	K	lung goblet cell differentiation
33208	3B9WW	T	myosin VI binding
33208	3B9WX	W	Complement C1q tumor necrosis factor-related protein 3
33208	3B9WY	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
33208	3B9WZ	I	dihydrosphingosine-1-phosphate phosphatase activity
33208	3B9X0	K	RNA splicing
33208	3B9X1	Z	negative regulation of motor neuron migration
33208	3B9X2	T	Rho GDP-dissociation inhibitor activity
33208	3B9X3	J	Specifically methylates the N1 position of guanosine-37 in various cytoplasmic and mitochondrial tRNAs. Methylation is not dependent on the nature of the nucleoside 5' of the target nucleoside. This is the first step in the biosynthesis of wybutosine (yW), a modified base adjacent to the anticodon of tRNAs and required for accurate decoding
33208	3B9X4	W	Collagen, type XI, alpha 1b
33208	3B9X5	S	ubiquitin binding
33208	3B9X6	S	
33208	3B9X7	O	Mitochondrial intermediate peptidase
33208	3B9X8	T	negative regulation of glycine import across plasma membrane
33208	3B9X9	J	Ribosomal protein L4
33208	3B9XA	T	mannose-ethanolamine phosphotransferase activity
33208	3B9XB	T	3',5'-cyclic-GMP phosphodiesterase activity
33208	3B9XC	C	RNA acetylation
33208	3B9XD	P	endoplasmic reticulum calcium ion homeostasis
33208	3B9XE	JO	La ribonucleoprotein domain family member
33208	3B9XF	S	TMEM101 protein family
33208	3B9XG	I	dodecenoyl-CoA delta-isomerase activity
33208	3B9XH	CO	nucleic acid-templated transcription
33208	3B9XI	S	nucleic acid-templated transcription
33208	3B9XJ	F	selective autophagy
33208	3B9XK	A	activating signal cointegrator 1 complex subunit
33208	3B9XM	S	MYND finger
33208	3B9XN	S	
33208	3B9XP	A	helicase activity
33208	3B9XQ	O	zinc ion binding
33208	3B9XR	T	toll-like receptor 7
33208	3B9XS	K	Max-like protein X
33208	3B9XT	S	Zinc finger protein
33208	3B9XU	D	hippo signaling
33208	3B9XV	S	Domain of unknown function (DUF384)
33208	3B9XW	K	demethylase
33208	3B9XX	U	skeletal muscle acetylcholine-gated channel clustering
33208	3B9XY	E	Trypsin-like serine protease
33208	3B9XZ	U	RALBP1 associated Eps domain containing 2
33208	3B9Y0	U	regulation of post-mating oviposition
33208	3B9Y1	B	histone acetyltransferase activity
33208	3B9Y2	I	acyl-CoA hydrolase activity
33208	3B9Y3	P	alkaline phosphatase activity
33208	3B9Y4	L	MutL homolog 3
33208	3B9Y5	J	threonyl-tRNA aminoacylation
33208	3B9Y6	T	positive regulation of protein localization to actin cortical patch
33208	3B9Y7	A	e3 ubiquitin-protein ligase
33208	3B9Y8	IQ	acyl-CoA oxidase activity
33208	3B9Y9	T	heparan sulfate proteoglycan
33208	3B9YA	E	oligopeptide transmembrane transporter activity
33208	3B9YB	S	
33208	3B9YC	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
33208	3B9YD	S	mitochondrial transport
33208	3B9YE	S	bifunctional lysine-specific demethylase and histidyl-hydroxylase
33208	3B9YF	K	negative regulation of transcription, DNA-templated
33208	3B9YG	S	DC-STAMP-like protein
33208	3B9YH	T	apoptotic process
33208	3B9YI	C	cAMP biosynthetic process
33208	3B9YJ	T	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2-like
33208	3B9YK	J	lactation elevated
33208	3B9YM	I	positive regulation of Notch signaling pathway
33208	3B9YN	F	dihydropyrimidinase activity
33208	3B9YP	S	Domain of unknown function (DUF3504)
33208	3B9YQ	W	metanephric glomerular basement membrane development
33208	3B9YR	S	intraciliary retrograde transport
33208	3B9YS	Z	negative regulation of T cell migration
33208	3B9YT	T	structural molecule activity conferring elasticity
33208	3B9YU	U	Histone-lysine N-methyltransferase
33208	3B9YV	G	triose-phosphate isomerase activity
33208	3B9YW	O	complement component C3a binding
33208	3B9YX	I	long-chain-acyl-CoA dehydrogenase activity
33208	3B9YY	E	scavenger receptor activity
33208	3B9YZ	G	UDP-Gal betaGlcNAc beta 1,4- galactosyltransferase, polypeptide
33208	3B9Z0	I	Transmembrane protein 132E
33208	3B9Z1	S	chromosome 6 open reading frame 136
33208	3B9Z2	K	negative regulation of cell-cell adhesion by negative regulation of transcription from RNA polymerase II promoter
33208	3B9Z3	E	aromatic-L-amino-acid decarboxylase activity
33208	3B9Z4	K	DNA-binding transcription factor activity, RNA polymerase II-specific
33208	3B9Z5	S	RWD domain-containing protein
33208	3B9Z6	S	Zinc finger protein 276
33208	3B9Z7	A	regulation of nuclear pre-mRNA
33208	3B9Z8	I	choline transmembrane transporter activity
33208	3B9Z9	U	Coatomer protein complex subunit zeta 2
33208	3B9ZA	A	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
33208	3B9ZB	S	RNA binding
33208	3B9ZC	S	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
33208	3B9ZD	W	X11-like protein binding
33208	3B9ZE	T	phosphatase non-receptor type 6
33208	3B9ZF	K	post-anal tail morphogenesis
33208	3B9ZG	T	Immunoglobulin
33208	3B9ZH	S	1-acylglycerophosphocholine O-acyltransferase activity
33208	3B9ZI	K	SUMO transferase activity
33208	3B9ZJ	Z	Functions as actin-binding component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks
33208	3B9ZK	BK	histone H2A acetylation
33208	3B9ZM	A	3'-UTR-mediated mRNA stabilization
33208	3B9ZN	K	eukaryotic initiation factor 4E binding
33208	3B9ZP	T	hydrolase activity
33208	3B9ZQ	Z	May play a role in anchoring the cytoskeleton to the plasma membrane
33208	3B9ZR	A	ATP-dependent RNA helicase activity
33208	3B9ZS	K	zinc finger and BTB
33208	3B9ZT	G	acid phosphatase activity
33208	3B9ZU	PT	NAADP-sensitive calcium-release channel activity
33208	3B9ZV	S	snRNA processing
33208	3B9ZW	O	NEDD8-specific protease activity
33208	3B9ZX	Z	Belongs to the tropomyosin family
33208	3B9ZY	A	positive regulation of B cell differentiation
33208	3B9ZZ	S	GTP-dependent protein binding
33208	3BA00	S	GTPase activator activity
33208	3BA01	S	snRNA processing
33208	3BA02	KLT	Protein similar to CwfJ C-terminus 1
33208	3BA03	T	Olfactory receptor
33208	3BA04	T	the binding appears to require additional receptor determinants exposed only in the active receptor conformation. The beta-arrestins target many receptors for internalization by acting as endocytic adapters (CLASPs, clathrin-associated sorting proteins) and recruiting the GPRCs to the adapter protein 2 complex 2 (AP-2) in clathrin-coated pits (CCPs). However, the extent of beta-arrestin involvement appears to vary significantly depending on the receptor, agonist and cell type. Internalized arrestin-receptor complexes traffic to intracellular endosomes, where they remain uncoupled from G-proteins. Two different modes of arrestin-mediated internalization occur. Class A receptors, like ADRB2, OPRM1, ENDRA, D1AR and ADRA1B dissociate from beta- arrestin at or near the plasma membrane and undergo rapid recycling. Class B receptors, like AVPR2, AGTR1, NTSR1, TRHR and TACR1 internalize as a complex with arrestin and traffic with it to endosomal vesicles, presumably as desensitized receptors, for extended periods of time. Receptor resensitization then requires that receptor-bound arrestin is removed so that the receptor can be dephosphorylated and returned to the plasma membrane. Involved in internalization of P2RY4 and UTP-stimulated internalization of P2RY2. Involved in phosphorylation-dependent internalization of OPRD1 ands subsequent recycling. Involved in the degradation of cAMP by recruiting cAMP phosphodiesterases to ligand-activated receptors. Beta-arrestins function as multivalent adapter proteins that can switch the GPCR from a G-protein signaling mode that transmits short-lived signals from the plasma membrane via small molecule second messengers and ion channels to a beta-arrestin signaling mode that transmits a distinct set of signals that are initiated as the receptor internalizes and transits the intracellular compartment. Acts as signaling scaffold for MAPK pathways such as MAPK1 3 (ERK1 2). ERK1 2 activated by the beta- arrestin scaffold is largely excluded from the nucleus and confined to cytoplasmic locations such as endocytic vesicles, also called beta-arrestin signalosomes. Recruits c-Src SRC to ADRB2 resulting in ERK activation. GPCRs for which the beta-arrestin- mediated signaling relies on both ARRB1 and ARRB2 (codependent regulation) include ADRB2, F2RL1 and PTH1R. For some GPCRs the beta-arrestin-mediated signaling relies on either ARRB1 or ARRB2 and is inhibited by the other respective beta-arrestin form (reciprocal regulation). Inhibits ERK1 2 signaling in AGTR1- and AVPR2-mediated activation (reciprocal regulation). Is required for SP-stimulated endocytosis of NK1R and recruits c-Src SRC to internalized NK1R resulting in ERK1 2 activation, which is required for the antiapoptotic effects of SP. Is involved in proteinase-activated F2RL1-mediated ERK activity. Acts as signaling scaffold for the AKT1 pathway. Is involved in alpha- thrombin-stimulated AKT1 signaling. Is involved in IGF1-stimulated AKT1 signaling leading to increased protection from apoptosis. Involved in activation of the p38 MAPK signaling pathway and in actin bundle formation. Involved in F2RL1-mediated cytoskeletal rearrangement and chemotaxis. Involved in AGTR1-mediated stress fiber formation by acting together with GNAQ to activate RHOA. Appears to function as signaling scaffold involved in regulation of MIP-1-beta-stimulated CCR5-dependent chemotaxis. Involved in attenuation of NF-kappa-B-dependent transcription in response to GPCR or cytokine stimulation by interacting with and stabilizing CHUK. May serve as nuclear messenger for GPCRs. Involved in OPRD1- stimulated transcriptional regulation by translocating to CDKN1B and FOS promoter regions and recruiting EP300 resulting in acetylation of histone H4. Involved in regulation of LEF1 transcriptional activity via interaction with DVL1 and or DVL2 Also involved in regulation of receptors other than GPCRs. Involved in Toll-like receptor and IL-1 receptor signaling through the interaction with TRAF6 which prevents TRAF6 autoubiquitination and oligomerization required for activation of NF-kappa-B and JUN
33208	3BA05	S	Leucine rich repeat containing 71
33208	3BA06	S	Domain of unknown function (DUF4588)
33208	3BA07	A	peptidyl-prolyl cis-trans isomerase activity
33208	3BA08	K	Paired box
33208	3BA09	S	DNA binding
33208	3BA0A	P	Voltage-dependent anion-selective channel protein
33208	3BA0B	T	positive regulation of macrophage cytokine production
33208	3BA0C	S	WD repeat-containing protein 26
33208	3BA0D	Q	Hydroxysteroid dehydrogenase-like protein
33208	3BA0E	S	regulation of opioid receptor signaling pathway
33208	3BA0F	T	Tyrosine kinase
33208	3BA0G	O	histone monoubiquitination
33208	3BA0H	S	
33208	3BA0I	S	Testis-expressed sequence 264
33208	3BA0J	T	Belongs to the G-protein coupled receptor 1 family
33208	3BA0K	E	manganese ion binding
33208	3BA0M	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
33208	3BA0N	I	PAP2 superfamily
33208	3BA0P	S	Zinc-finger associated domain (zf-AD)
33208	3BA0Q	OT	protein K63-linked deubiquitination
33208	3BA0R	T	Belongs to the G-protein coupled receptor 1 family
33208	3BA0S	Z	microtubule motor activity
33208	3BA0T	T	phosphatidylinositol-3,4,5-trisphosphate binding
33208	3BA0U	O	Sel1-like repeats.
33208	3BA0V	T	mitogen-activated protein kinase
33208	3BA0W	G	regulation of vesicle fusion
33208	3BA0X	K	maternal behavior
33208	3BA0Y	T	positive regulation of GTPase activity
33208	3BA0Z	S	protein homooligomerization
33208	3BA10	T	Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase
33208	3BA11	S	muscle organ development
33208	3BA12	K	atrial septum secundum morphogenesis
33208	3BA13	T	Belongs to the G-protein coupled receptor 1 family
33208	3BA14	FQ	guanine deaminase activity
33208	3BA15	I	alcohol-forming fatty acyl-CoA reductase activity
33208	3BA16	UY	exportin 4
33208	3BA17	S	Leucine rich repeat
33208	3BA18	O	heat shock
33208	3BA19	Q	ATPase activity, coupled to transmembrane movement of substances
33208	3BA1A	O	protein destabilization
33208	3BA1B	G	Belongs to the glycosyltransferase 29 family
33208	3BA1C	E	ornithine carbamoyltransferase activity
33208	3BA1D	S	e3 ubiquitin-protein ligase
33208	3BA1E	C	FMN binding
33208	3BA1F	O	ribosome binding
33208	3BA1G	AK	deadenylation-dependent decapping of nuclear-transcribed mRNA
33208	3BA1H	S	Putative transmembrane protein
33208	3BA1I	S	Family with sequence similarity 204, member A
33208	3BA1J	A	serine arginine-rich splicing factor 11
33208	3BA1K	L	DNA repair protein
33208	3BA1M	K	negative regulation of leukocyte adhesion to arterial endothelial cell
33208	3BA1N	S	cyclic ADP-ribose hydrolase
33208	3BA1P	S	N-acylsphingosine amidohydrolase activity
33208	3BA1Q	S	family member 4
33208	3BA1R	K	regulation of cardiac muscle myoblast proliferation
33208	3BA1S	S	protein modification by small protein conjugation
33208	3BA1T	S	Transmembrane protein family 232
33208	3BA1U	S	C2H2-type zinc-finger domain
33208	3BA1V	S	
33208	3BA1W	S	zinc ion binding
33208	3BA1X	TZ	atrial cardiac muscle cell development
33208	3BA1Y	T	regulation of signal transduction
33208	3BA1Z	O	Belongs to the AAA ATPase family
33208	3BA20	TU	Protein kinase C conserved region 2 (CalB)
33208	3BA21	T	trunk neural crest cell migration
33208	3BA22	O	negative regulation of mitochondrial fusion
33208	3BA23	TZ	Synaptopodin 2-like
33208	3BA24	A	factor 40 homolog
33208	3BA25	P	intracellular phosphatidylinositol-3,5-bisphosphate-sensitive cation channel activity
33208	3BA26	U	Belongs to the syntaxin family
33208	3BA27	Z	chromatin remodeling
33208	3BA28	W	collagen
33208	3BA29	S	heme export
33208	3BA2A	S	Ester hydrolase C11orf54 homolog
33208	3BA2B	A	U12 snRNA binding
33208	3BA2C	G	Glycerate kinase
33208	3BA2D	S	spermatogenesis
33208	3BA2E	O	Lys63-specific deubiquitinase activity
33208	3BA2F	P	extracellularly ATP-gated cation channel activity
33208	3BA2G	T	transporter activity
33208	3BA2H	O	response to stress
33208	3BA2I	L	DNA replication origin binding
33208	3BA2J	T	MAP kinase activity
33208	3BA2K	U	Sortilin-related VPS10 domain containing receptor
33208	3BA2M	O	protein-glycine ligase activity, elongating
33208	3BA2N	S	Transmembrane protein 144
33208	3BA2P	P	voltage-gated potassium channel activity
33208	3BA2Q	T	Serpentine type 7TM GPCR chemoreceptor Srsx
33208	3BA2R	L	glycosylase
33208	3BA2S	Z	microtubule motor activity
33208	3BA2T	I	Phospholipase B1, membrane-associated-like
33208	3BA2U	T	vitamin D receptor binding
33208	3BA2V	E	cationic amino acid transporter
33208	3BA2W	T	sequestering of TGFbeta in extracellular matrix
33208	3BA2X	G	mannose trimming involved in glycoprotein ERAD pathway
33208	3BA2Y	T	GTPase activator activity
33208	3BA2Z	T	negative regulation of B cell activation
33208	3BA30	S	ER membrane protein complex subunit 3
33208	3BA31	T	animal organ development
33208	3BA32	S	methylated histone binding
33208	3BA33	Q	Prostaglandin G H synthase
33208	3BA34	BK	histone acetyltransferase activity (H4-K12 specific)
33208	3BA35	T	cGMP-dependent protein kinase activity
33208	3BA36	T	Serine/Threonine protein kinases, catalytic domain
33208	3BA37	S	Protein of unknown function (DUF3754)
33208	3BA38	B	histone H3 acetylation
33208	3BA39	O	pentacyclic triterpenoid metabolic process
33208	3BA3A	B	histone methyltransferase activity (H3-K27 specific)
33208	3BA3B	S	social behavior
33208	3BA3C	T	Scavenger receptor class F member
33208	3BA3D	C	Belongs to the mitochondrial carrier (TC 2.A.29) family
33208	3BA3E	Z	Bardet-Biedl syndrome 2
33208	3BA3F	I	medium-chain fatty acid-CoA ligase activity
33208	3BA3G	S	metal ion binding
33208	3BA3H	T	mitogen-activated protein kinase p38 binding
33208	3BA3I	U	protein transport
33208	3BA3J	B	peptidyl-proline 3-dioxygenase activity
33208	3BA3K	T	serine threonine-protein kinase
33208	3BA3M	T	DEATH domain
33208	3BA3N	S	FIP domain
33208	3BA3P	K	interleukin-5 receptor binding
33208	3BA3Q	K	Transcriptional repressor scratch
33208	3BA3R	G	xylosylprotein 4-beta-galactosyltransferase activity
33208	3BA3S	S	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules
33208	3BA3T	J	structural constituent of ribosome
33208	3BA3U	O	cellular response to cell-matrix adhesion
33208	3BA3V	T	frizzled binding
33208	3BA3W	S	mitochondrial tRNA 5'-end processing
33208	3BA3X	I	very long-chain fatty acid-CoA ligase activity
33208	3BA3Y	A	Zinc finger CCHC-type and
33208	3BA3Z	T	phosphatase, non-receptor type
33208	3BA40	S	locomotory exploration behavior
33208	3BA41	S	Protein of unknown function (DUF1115)
33208	3BA42	T	serine threonine-protein kinase
33208	3BA43	T	Maguk P55 subfamily member
33208	3BA44	Z	ATP-dependent microtubule motor activity, plus-end-directed
33208	3BA45	TZ	muscle alpha-actinin binding
33208	3BA46	P	sodium:bicarbonate symporter activity
33208	3BA47	T	Latent transforming growth factor beta binding protein
33208	3BA48	P	potassium voltage-gated channel
33208	3BA49	S	regulation of heparan sulfate proteoglycan biosynthetic process
33208	3BA4A	O	mitochondrial fission
33208	3BA4B	C	pyrimidine nucleotide transmembrane transporter activity
33208	3BA4C	K	positive regulation of transcription elongation from RNA polymerase II promoter
33208	3BA4D	D	pyrimidine ribonucleoside binding
33208	3BA4E	S	cellular calcium ion homeostasis
33208	3BA4F	Z	positive regulation of opsonization
33208	3BA4G	T	v-akt murine thymoma viral oncogene homolog
33208	3BA4H	S	MAC/Perforin domain
33208	3BA4I	G	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity
33208	3BA4J	P	dopamine:sodium symporter activity
33208	3BA4K	S	Beta-catenin-like protein 1
33208	3BA4M	S	non-motile cilium assembly
33208	3BA4N	S	Family with sequence similarity 178, member B
33208	3BA4P	L	RAD18 E3 ubiquitin protein ligase
33208	3BA4Q	O	C-terminal protein lipidation
33208	3BA4R	U	anterograde synaptic vesicle transport
33208	3BA4S	S	EMI domain
33208	3BA4T	Z	actin binding
33208	3BA4U	L	cell cycle DNA replication maintenance of fidelity
33208	3BA4V	S	kiaa0586
33208	3BA4W	V	MAP kinase tyrosine/serine/threonine phosphatase activity
33208	3BA4X	T	structural molecule activity
33208	3BA4Y	T	serine threonine-protein kinase PAK
33208	3BA4Z	K	transcription by RNA polymerase II
33208	3BA50	UY	importin
33208	3BA51	J	isoleucyl-tRNA aminoacylation
33208	3BA52	T	Rab guanyl-nucleotide exchange factor activity
33208	3BA53	TU	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity
33208	3BA54	K	sequence-specific DNA binding
33208	3BA55	P	Sodium-dependent phosphate transport protein
33208	3BA56	L	3'-5' exonuclease activity
33208	3BA57	O	Assists the folding of proteins upon ATP hydrolysis
33208	3BA58	S	Placenta-specific protein 1
33208	3BA59	U	sorting nexin
33208	3BA5A	S	flap-structured DNA binding
33208	3BA5B	T	GTPase activator activity
33208	3BA5C	O	Glutathione S-transferase omega-like 2-like
33208	3BA5D	S	negative regulation of tumor necrosis factor-mediated signaling pathway
33208	3BA5E	T	SH3/SH2 adaptor activity
33208	3BA5F	U	Vacuolar protein sorting-associated protein 16 homolog
33208	3BA5G	AJ	Nucleolar protein
33208	3BA5H	OU	K02A2.6-like
33208	3BA5I	UY	structural constituent of nuclear pore
33208	3BA5J	V	endocytosis
33208	3BA5K	S	protein binding, bridging involved in substrate recognition for ubiquitination
33208	3BA5M	S	Erythrocyte membrane protein band 4.1 like 4A
33208	3BA5N	S	mRNA (adenine-N1-)-methyltransferase activity
33208	3BA5P	OT	calcium-dependent cysteine-type endopeptidase activity
33208	3BA5Q	T	cell-cell adhesion mediator activity
33208	3BA5R	T	trophoblast glycoprotein
33208	3BA5S	T	Protein phosphatase Mg2 Mn2 dependent
33208	3BA5T	B	NACHT and WD repeat
33208	3BA5U	S	Storkhead box 1
33208	3BA5V	S	Tetraspanin family
33208	3BA5W	T	negative regulation of blood vessel morphogenesis
33208	3BA5X	A	regulation of tolerance induction
33208	3BA5Y	U	Endomembrane protein 70
33208	3BA5Z	T	Sterile alpha motif.
33208	3BA60	K	histone acetylation
33208	3BA61	T	guanyl-nucleotide exchange factor activity
33208	3BA62	K	MBT domain-containing protein 1
33208	3BA63	M	negative regulation of lipoprotein oxidation
33208	3BA64	U	positive regulation of calcium-dependent cell-cell adhesion
33208	3BA65	Z	barbed-end actin filament capping
33208	3BA66	K	transforming growth factor beta receptor signaling pathway
33208	3BA67	A	Centrosomal protein
33208	3BA68	P	Inward rectifier potassium channel
33208	3BA69	J	ribosome disassembly
33208	3BA6A	K	mitochondrial tRNA 3'-trailer cleavage, endonucleolytic
33208	3BA6B	G	Mannosidase, beta A, lysosomal
33208	3BA6C	I	hydrolase activity, acting on ester bonds
33208	3BA6D	T	cytoplasmic sequestering of NF-kappaB
33208	3BA6E	J	U1 snRNA 3'-end processing
33208	3BA6F	E	procollagen-proline 4-dioxygenase activity
33208	3BA6G	S	Adherens junctions associated protein 1
33208	3BA6H	S	Tim17/Tim22/Tim23/Pmp24 family
33208	3BA6I	G	alpha-L-fucosidase activity
33208	3BA6J	J	GCN1 general control of amino-acid synthesis 1-like 1 (yeast)
33208	3BA6K	T	regulation of lateral pseudopodium assembly
33208	3BA6M	T	bone marrow development
33208	3BA6N	S	nucleic acid binding
33208	3BA6P	A	queuine tRNA-ribosyltransferase activity
33208	3BA6Q	S	
33208	3BA6R	J	leucyl-tRNA aminoacylation
33208	3BA6S	J	endoribonuclease activity, cleaving siRNA-paired mRNA
33208	3BA6T	TW	integrin-mediated signaling pathway
33208	3BA6U	O	Carboxypeptidase
33208	3BA6V	K	methyltransferase activity
33208	3BA6W	C	succinate-CoA ligase (GDP-forming) activity
33208	3BA6X	Q	retinol dehydrogenase activity
33208	3BA6Y	S	chondroitin-glucuronate 5-epimerase activity
33208	3BA6Z	G	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity
33208	3BA70	S	D-glutamate cyclase activity
33208	3BA71	G	3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity
33208	3BA72	Z	outer dynein arm assembly
33208	3BA73	P	zinc ion binding
33208	3BA74	U	Lysosome-associated membrane glycoprotein 1
33208	3BA75	M	beta-1,4 N-acetylgalactosaminyltransferase
33208	3BA76	L	protein-DNA loading ATPase activity
33208	3BA77	E	glutaminase activity
33208	3BA78	K	DNA-binding transcription factor activity, RNA polymerase II-specific
33208	3BA79	A	RNA lariat debranching enzyme activity
33208	3BA7A	S	Chromosome 15 open reading frame 52
33208	3BA7B	A	U4 U6 small nuclear ribonucleoprotein
33208	3BA7C	V	Mitochondrial GTPase involved in mitochondrial trafficking
33208	3BA7D	DZ	photoreceptor cell maintenance
33208	3BA7E	K	neurohypophysis development
33208	3BA7F	S	Family with sequence similarity 213 member
33208	3BA7G	A	mRNA processing
33208	3BA7H	S	Coiled-coil domain-containing protein 107
33208	3BA7I	S	Centrosome-associated N terminus
33208	3BA7J	O	miRNA binding
33208	3BA7K	L	mismatched DNA binding
33208	3BA7M	K	Carboxy-terminal domain RNA polymerase II polypeptide A small
33208	3BA7N	T	complement receptor activity
33208	3BA7P	J	mitochondrial translation
33208	3BA7Q	G	Belongs to the glycosyl hydrolase 18 family
33208	3BA7R	S	protein-containing complex scaffold activity
33208	3BA7S	KLT	neurotransmitter receptor transport postsynaptic membrane to endosome
33208	3BA7T	T	Regulator of G-protein signaling
33208	3BA7U	Z	epithelial cell differentiation
33208	3BA7V	S	A Receptor for Ubiquitination Targets
33208	3BA7W	V	MAP kinase tyrosine/serine/threonine phosphatase activity
33208	3BA7X	K	variant 3-like
33208	3BA7Y	S	UDP-xylosyltransferase activity
33208	3BA7Z	A	triphosphatase activity
33208	3BA80	U	Autophagy-related protein 3
33208	3BA81	A	mRNA transport
33208	3BA82	O	Catalytic subunit of a complex which severs microtubules in an ATP-dependent manner. Microtubule severing may promote rapid reorganization of cellular microtubule arrays and the release of microtubules from the centrosome following nucleation
33208	3BA83	T	Protein tyrosine phosphatase, receptor type
33208	3BA84	C	Malic enzyme
33208	3BA85	U	Golgi transport vesicle coating
33208	3BA86	T	intein-mediated protein splicing
33208	3BA87	K	demethylase
33208	3BA88	C	3 iron, 4 sulfur cluster binding
33208	3BA89	S	volume-sensitive anion channel activity
33208	3BA8A	I	chromatin organization
33208	3BA8B	I	butyrate-CoA ligase activity
33208	3BA8C	T	phosphotransferase activity, paired acceptors
